year,storm_id,source_file,source_page,source_table,source_row,raw_text,problem_type,problem_description,recommended_action,resolved
2023,,27_7d3be4_Final_upload RSMC Report 2024 (1).pdf,350,,,"header=['', 'area Squally wind speed reaching 40-\n50 kmph gusting to 60 kmph is likely\nover adjoining areas of westcentral &\nsouth Arabian Sea and along & off\nnorth Kerala-Karnataka-Goa coasts.\n8th June: Gale wind speed reaching\n90-100 kmph gusting to 110 kmph is\nlikely to prevail over east central\nArabian Sea and adjoining areas of\nwestcentral & south Arabian and it is\nlikely to become 95-105 kmph gusting\nto 115 kmph from evening of 8th June\nover the same area. Squally wind\nspeed reaching 40-50 kmph gusting to\n60 kmph is likely along & off Karnataka\nGoa-Maharashtra coasts.\n9th June: Gale wind speed reaching\n105-115 kmph gusting to 125 kmph is\nlikely to prevail over eastcentral &\nadjoining westcentral Arabian Sea and\nit is likely to become 125-135 kmph\ngusting to 150 kmph from evening of\n9th June over the same area. Squally\nwind speed reaching 50-60 kmph\ngusting to 70 kmph is likely over\nadjoining areas of South Arabian Sea.\nSqually wind speed reaching 40-50\nkmph gusting to 60 kmph is likely along\n& off Karnataka Goa- Maharashtra\ncoasts.\n10th June: Gale wind speed reaching\n125-135 kmph gusting to 150 kmph is\nlikely to prevail over eastcentral &\nadjoining areas of westcentral Arabian\nSea. Squally wind speed reaching 40-\n50 kmph gusting to 60 kmph is likely\nover adjoining areas of south Arabian\nSea and along & off north Karnataka-\nGoa-Maharashtra coasts', 'during landfall (kmph)\nDwarka 130\nKandla 115\nSikka 111\nMundra port 102\nNavlakhi 95\nOkha 93\nJakhau port 93\nDahej 83\nBhavnagar 83\nJafrabad 78\nSartanpur 78\nPorbandar 74\nHazira 74']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2023,,27_7d3be4_Final_upload RSMC Report 2024 (1).pdf,352,,,"header=['', '12th June: Gale wind speed reaching\n125-135 kmph gusting to 150 kmph is\nlikely to prevail over central & adjoining\nnorth Arabian Sea. Squally weather\nwith wind speed reaching 35-45 kmph\ngusting to 55 kmph is likely along & off\nMaharashtra-Gujarat coasts.', '']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2023,,27_7d3be4_Final_upload RSMC Report 2024 (1).pdf,353,,,"header=['', 'gusting to 55 kmph is likely along & off\nMaharashtra-Gujarat coasts.\n12th June: Gale wind speed reaching\n130-140 kmph gusting to 155 kmph is\nlikely to prevail over central & adjoining\nnorth Arabian Sea and become 125-\n135 kmph gusting to 150 kmph from\nevening of 12th June. Squally weather\nwith wind speed reaching 35-45 kmph\ngusting to 55 kmph is likely along & off\nMaharashtra-Gujarat coasts.\n13th June: Gale wind speed reaching\n115-145 kmph gusting to 160 kmph is\nlikely to prevail over north & adjoining\ncentral Arabian Sea. Squally weather\nwith wind speed reaching 35-45 kmph\ngusting to 55 kmph is likely along & off\nMaharashtra-Gujarat coasts.', '']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2023,,27_7d3be4_Final_upload RSMC Report 2024 (1).pdf,354,,,"header=['', '13th June: Gale wind speed reaching\n115-125 kmph gusting to 140 kmph is\nlikely to prevail over northeast and\nadjoining central & northwest Arabian\nSea.\n14th June: Gale wind speed reaching\n115-125 kmph gusting to 140 kmph is\nlikely to prevail over central parts of\nnorth Arabian Sea and 70-80 kmph\ngusting to 90 kmph over adjoining\nareas of central Arabian Sea.', '']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2023,,27_7d3be4_Final_upload RSMC Report 2024 (1).pdf,355,,,"header=['', 'evening. Gale wind speed reaching 70-\n80 kmph gusting to 90 kmph over\nadjoining areas of central Arabian Sea.\n15th June: Gale wind speed reaching\n95-105 kmph gusting to 115 kmph is\nlikely to prevail over northeast and\nadjoining northwest Arabian Sea and\nSqually wind speed reaching 50-60\nkmph gusting to 70 kmph over\nadjoining areas of central Arabian Sea.\nAlong & off Saurashtra & Kutch\ncoasts: Squally wind speed reaching\n35-45 kmph gusting to 55 kmph is likely\nto prevail on 10th June and likely to\nincrease becoming 40-50 kmph gusting\nto 60 kmph on 11th June, 45-55 kmph\ngusting to 65 kmph during 12th and 50-\n60 kmph gusting to 70 kmph during\n13th to 15th June.', '']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2023,,27_7d3be4_Final_upload RSMC Report 2024 (1).pdf,356,,,"header=['', 'from evening over the region. Squally\nwind speed reaching 50-60 kmph\ngusting to 70 kmph is likely over\nadjoining areas of central Arabian Sea.\nWind warning along & off Saurashtra\n& Kutch coasts (Kutch, Devbhumi\nDwarka, Porbandar, Jamnagar, Rajkot,\nJunagarh and Morbi districts) including\nGulf of Kutch:\n• Squally wind speed reaching 40-50\nkmph gusting to 60 kmph on 11th June,\n45-55 kmph gusting to 65 kmph during\n12th and becoming 50-60 kmph gusting\nto 70 kmph from 13th to evening of\n14th June.\n• Gale wind speed reaching 65-75\nkmph gusting to 85 kmph very likely to\nprevail from 14th June evening and\nbecoming 120-130 kmph gusting to 145\nkmph from 15th morning for\nsubsequent 12 hours.\n• Squally wind speed reaching 55-65\nkmph gusting to 75 kmph very likely to\nprevail along & off remaining districts\nSaurashtra coast on 14th & 15th June.', '']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2023,,27_7d3be4_Final_upload RSMC Report 2024 (1).pdf,357,,,"header=['', 'likely to prevail over northeast Arabian\nSea. Squally wind speed reaching 40-\n50 kmph gusting to 60 kmph is likely\nover adjoining areas of eastcentral\nArabian Sea.\n15th June: Gale wind speed reaching\n125-135 kmph gusting to 150 kmph is\nlikely to prevail over northeast Arabian\nSea and likely to decrease becoming\n90-100 kmph gusting to 110 kmph from\nevening. Squally wind speed reaching\n40-50 kmph gusting to 60 kmph is likely\nover adjoining areas of eastcentral\nArabian Sea.\nWind warning along & off\nSaurashtra& Kutch coasts (Kutch,\nDevbhumi Dwarka, Porbandar,\nJamnagar, Rajkot, Junagarh and Morbi\ndistricts) including Gulf of Kutch:\n• Squally wind speed reaching 45-55\nkmph gusting to 65 kmph on 12th and\nbecoming 50-60 kmph gusting to 70\nkmph from 13th to evening to 14th\nJune.\n• Gale wind speed reaching 65-75\nkmph gusting to 85 kmph very likely to\nprevail from 14th June evening and\nbecoming 125-135 kmph gusting to 150\nkmph from 15th early morning for\nsubsequent 12 hours. It would\ndecrease gradually becoming 45-55\nkmph gusting to 65 kmph over north\nGujarat and adjoining south Rajasthan\nfrom 16th morning to evening.\n• Squally wind speed reaching 55-65\nkmph gusting to 75 kmph very likely to\nprevail along & off remaining districts\nSaurashtra coast on 14th & 15th June\nand 30-40 kmph gusting to 50 kmph\nduring 16th morning to evening.', '']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2023,,27_7d3be4_Final_upload RSMC Report 2024 (1).pdf,358,,,"header=['', 'gradually further more thereafter\nbecoming 45-55 kmph gusting to 65\nkmph by 16th morning. Eastcentral\nArabian Sea: Gale wind speed\nreaching 150-160 kmph gusting to 180\nkmph prevailing over the region likely to\ndecrease becoming 90-100 kmph\ngusting to 110 kmph on 14th morning\nand 40-50 kmph gusting to 60 kmph on\n16th morning.\nWind warning along & off Saurashtra\n& Kutch coasts (Kutch, Devbhumi\nDwarka, Porbandar, Jamnagar, Rajkot,\nJunagarh and Morbi districts) including\nGulf of Kutch:\n• Squally wind speed reaching 50-60\nkmph gusting to 70 kmph prevailing\nover these regions and likely to\ncontinue till 13th midnight. • It would\nincrease becoming Gale wind speed\nreaching 65-75 kmph gusting to 85\nkmph from 14 th June morning along &\noff Porbandar & Devbhoomi Dwarka\ndistrict coasts.\n• It would become 125-135 kmph\ngusting to 150 kmph from 15th morning\nfor subsequent 12 hours along & off\nKutch, Devbhumi Dwarka, Porbandar,\nJamnagar, Rajkot, Junagarh and Morbi\ndistricts. Thereafter it would decrease\ngradually becoming 45-55 kmph\ngusting to 65 kmph over north Gujarat\nand adjoining south Rajasthan from\n16th morning to evening.\n• Squally wind speed reaching 55-65\nkmph gusting to 75 kmph very likely to\nprevail along & off remaining districts\nSaurashtra coast on 14th & 15th June\nand 30-40 kmph gusting to 50 kmph\nduring 16th morning to evening', '']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2023,,27_7d3be4_Final_upload RSMC Report 2024 (1).pdf,359,,,"header=['', 'gradually further more thereafter\nbecoming squally wind speed reaching\n45-55 kmph gusting to 65 kmph by 16th\nmorning. Eastcentral Arabian Sea:\nGale wind speed reaching 60-70 kmph\ngusting to 80 kmph is prevailing and\nwould become squally wind speed\nreaching 40-50 kmph gusting to 60\nkmph from 15 th morning for\nsubsequent 12 hours.\nAdjoining Areas of westcentral &\nnorthwest Arabian Sea: Squally wind\nspeed reaching 45-55 kmph gusting to\n65 kmph is likely to prevail on 14th\nJune.\nWind warning along & off Saurashtra\n& Kutch coasts (Kachchh, Devbhumi\nDwarka, Porbandar, Jamnagar, Rajkot,\nJunagarh and Morbi districts) including\nGulf of Kutch:\n• Gale wind speed reaching 65-75\nkmph gusting to 85 kmph will prevail\nalong & off Porbandar & Devbhoomi\nDwarka district coasts from forenoon of\ntoday, the 14th June.\n• It would gradually increase becoming\ngale wind speed reaching 125-135\nkmph gusting to 150 kmph during 15th\nforenoon to night along & off Kachchh,\nDevbhumi Dwarka, Porbandar,\nJamnagar, Rajkot, Junagarh and Morbi\ndistricts. Thereafter, it would decrease\ngradually becoming 85-95 kmph\ngusting to 105 kmph over Kachchh and\nadjoining districts of Saurashtra &\nKutch by 16th early morning and\nsqually wind speed reaching 50-60\nkmph gusting to 70 kmph by 16th\nafternoon.\n• Squally wind speed reaching 55-65\nkmph gusting to 75 kmph very likely to\nprevail along & off remaining districts of\nSaurashtra coast on 14th& 15th June.', '']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2023,,27_7d3be4_Final_upload RSMC Report 2024 (1).pdf,360,,,"header=['', 'likely to gradually decrease and\nbecoming 115-125 kmph gusting 140\nkmph by 15th evening. It would weaken\ngradually further more thereafter\nbecoming squally wind speed reaching\n50-60 kmph gusting to 70 kmph by 16th\nmorning. Eastcentral Arabian Sea:\nGale wind speed reaching 50-60 kmph\ngusting to 70 kmph is prevailing and\nwould become squally wind speed\nreaching 40-50 kmph gusting to 60\nkmph from 15 th evening for\nsubsequent 12 hours.\nWind warning along & off Saurashtra\n& Kutch coasts (Kachchh, Devbhumi\nDwarka, Porbandar, Jamnagar, Rajkot,\nJunagarh and Morbi districts) including\nGulf of Kutch:\n• Gale wind speed reaching 70-80\nkmph gusting to 90 kmph are prevailing\nalong & off Porbandar & Devbhoomi\nDwarka district coasts. It would\ngradually increase becoming gale wind\nspeed reaching 115-125 kmph gusting\nto 135 kmph during 15th afternoon to\nnight along & off Kachchh, Devbhumi\nDwarka, Porbandar, Jamnagar, Rajkot,\nJunagarh and Morbi districts.\nThereafter, it would decrease gradually\nbecoming 70-80 kmph gusting to 90\nkmph over Kachchh and adjoining\ndistricts of Saurashtra & Kutch by 16th\nearly morning and squally wind speed\nreaching 45-55 kmph gusting to 65\nkmph by 16th afternoon.\n• Squally wind speed reaching 50-60\nkmph gusting to 70 kmph very likely to\nprevail along & off remaining districts of\nSaurashtra coast on 15th June.\nWind Warning for South Rajasthan\n• Squally wind speed reaching 40-50\nkmph gusting to 60 kmph is likely over\nSouth Rajasthan during 16th noon to\nevening and 35-45 kmph gusting to 55\nkmph till mid-night of 16th June.', '']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2023,,27_7d3be4_Final_upload RSMC Report 2024 (1).pdf,361,,,"header=['', 'speed reaching 55-65 kmph gusting to\n75 kmph is prevailing and likely to\nbecome squally wind speed reaching\n40-50 kmph gusting to 60 kmph by 16th\nJune afternoon.\nAdjoining areas of Eastcentral\nArabian Sea: Squally wind speed\nreaching 40-50 kmph gusting to 60\nkmph is likely to prevail till afternoon of\n16th June. Wind warning along & off\nSaurashtra & Kutch coasts and Gulf\nof Kutch:\n• Gale wind speed reaching 75-85\nkmph gusting to 95 kmph is likely to\nprevail over Kachchh, Gulf of Kutch\nand adjoining areas; 60-70 kmph\ngusting to 80 kmph is likely to prevail\nover northern districts of Saurashtra\nand 50-60 kmph gusting to 70 kmph\nover southern districts of Saurashtra\nduring next six hours. It is likely to\nbecome squally wind speed reaching\n50-60 kmph gusting to 70 kmph from\n16th June evening till midnight over the\nabove regions.\n• Squally wind speed reaching 45-55\nkmph gusting to 65 kmph is prevailing\nalong & off remaining districts of\nSaurashtra coast and likely to become\n35-45 kmph gusting to 55 kmph by 16th\nJune evening.\nWind Warning for South Rajasthan\n• Squally wind speed reaching 40-50\nkmph gusting to 60 kmph is likely over\nSouth Rajasthan during 16th afternoon\nand becoming 50-60 kmph gusting to\n70 kmph during evening to night. It\nwould decrease thereafter becoming\n35-45 kmph gusting to 55 kmph on\n17th June.', '']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2023,,27_7d3be4_Final_upload RSMC Report 2024 (1).pdf,364,,,"header=['', 'on 3rd August.\nGangetic West Bengal:\nIsolated heavy to very heavy\nrainfall over Gangetic West\nBengal and isolated extremely\nheavy rainfall over coastal\ndistricts on 1st and isolated\nheavy to very heavy rainfall on\n2nd August.\nJharkhand: Isolated heavy to\nvery heavy rainfall on 1st and\n2nd August.\nChattisgarh: Light to moderate\nrainfall at most places with\nisolated heavy to very heavy\nrainfall over north Chhattisgarh\nduring 1st and 2nd August.\nBihar: Isolated heavy to very\nheavy rainfall during 1st and\n02nd August.', 'Cuttack, Rairangpur & Rajkanika-8\neach, Barpalli, Lahunipara, Banki,\nUdala, Gop & Tigiria-7 each\n2nd August, 2023:\nBoudhgarh 39, Jujumura 36,\nRairakhol 35, Karanjia 30, Sharpada\n28, Birmaharajpur 27, Thakurmunda\n& Ullunda 26 each, Athmalik,\nRajkishorenagar & Binika 23 each,\nAgalpur 22, Phiringia, Khairamal &\nJoshipur 22 each, Sonepur,\nDunguripalli, Raruana, Baliguda,\nSukruli, K Nuagaon & Phulbani 21\neach, Salebhatta 20, Madanpur\nRampur, Kirmira, Kolabira, Kusumi,\nTelkoi, Jamda, Bijepur & Khaira 19\neach, Tensa, Bolangir, Swam\nPatna, Gaisilet & Ambadola 17\neach, Kantamal , Oupada ,\nPallahara , Bangamunda , Laikera\n& Tarva 16 each, Belgaon,\nKeonjhargarh, Angul, Kaptipada,\nBarpalli, Daitari, Chakapad, Talcher,\nBanspal, Bhawanipatna, Bhuban &\nBahalda 15 each, Soro,\nHarabhanga, Naktideul, Komna,\nBalasore & Kotagarh 14 each,\nBhograi, Khajuripada, Chendipada,\nNh5 Gobindpur, Sohela, Tikabali,\nHindol, Rajghat & Gudvela 13 each,\nKantapada, Loisingha, Narla,\nGhatagaon, Padmapur,\nBasudevpur, Padampur, Raikia,\nDanagadi, Joda & Lanjigarh 12\neach, Hatadihi, Rengali, Bijatala,\nRasagovindapur, Jamankira,\nChampua, Udala, Remuna,\nJenapur, Ghasipura, Kalinga &\nDeogaon (District: Bolangir)-11\neach, Rairangpur, Parjang,\nJhumpura, Turekela, Bahanga,\nNawana, Jharbandh, Sukinda,\nAnandpur & Reamal each,\nTikarpara, Muruda, Golamunda,\nPaikmal, Bargarh, Bonth, Nilgiri,\nKarlamunda, Kesinga,\nHarichandanpur, Kankadahad,']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2023,,27_7d3be4_Final_upload RSMC Report 2024 (1).pdf,365,,,"header=['', 'isolated places on 5th August.\nWest Madhya Pradesh:\nIsolated heavy to very heavy\nrainfall on 2nd & 3rd and\nextremely heavy rainfall on 3rd\nAugust. Heavy rainfall at\nisolated places on 4th August.\nEast Uttar Pradesh: Isolated\nheavy to very heavy rainfall on\n2nd & 3rd August and heavy\nrainfall during 4th to 6th August.', 'Altuma, Kamakhyanagar, Batagaon,\nGop & Titlagarh-9 each, Gondia,\nTiring, Banarpal, Patnagarh, Jajpur,\nDaringibadi, Chandikhol, Jajpur Pto,\nKorei, Bari, Dharmagarh, Nawapara\n& Bangiriposi-8 each, Ambabhona,\nSinapali, Th Rampur, Saintala, G\nUdayagiri, Barmul, Barkote,\nBanaigarh, Gania, Khariar, Betanati,\nBhandaripokhari, Junagarh, Banki,\nLahunipara, Boden, Akhuapada,\nKotraguda, Belpada, Bhadrak,\nAtabira, Jaipur, Samakhunta &\nBalipatna-7each\n3rd August, 2023:\nKutra-20, Panposh-19, Rourkela-18,\nMandiradam-17, Rajgangapur-16,\nBaragaon-15, Binika-14, Nawana-\n13, Lephripara & Dharakote-12\neach, Karlamunda-11,\nBirmaharajpur, Narsinghpur,\nKantamal, Rampur, Kirmara, Bamra\n& Balishankara-10 each,\nDhankauda, Hemgiri, Lakhanpur,\nGania, Deogaon, Barmul,\nAthamalik, Lamataput, Kanhia,\nPadampur, Padmapur, Tangarpali,\nK. Nuagaon & Nandapur-9 each,\nSundergarh, Jharsuguda, Komna,\nLathkata, Sambalpur, R.K.Nagar &\nBhapur-8 each,Harabhanga,\nNaktideul, Jharbandh, Banarpal,\nPatnagarh, Nuagaon, Gudvela,\nBanspal, Titilagarh, Talcher Burla &\nBatagaon-7 each']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'longitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2023,,27_7d3be4_Final_upload RSMC Report 2024 (1).pdf,369,,,"header=['Lead\nPeriod', 'N', 'AE', 'RMSE', 'Skill-\nAE', 'Skill-\nRMSE', 'Long Period Average (2018-22)', None, None, None]",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'wind', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
2023,,27_7d3be4_Final_upload RSMC Report 2024 (1).pdf,371,,,"header=['', 'by morning of 22nd October. It is likely\nto decrease gradually thereafter.\nWestcentral Arabian Sea: Squally\nwind speed reaching 40-50 kmph\ngusting to 60 kmph is prevailing and\nlikely to gradually increase becoming\n50-60 kmph gusting to 70 kmph on\n21st. Gale wind speed reaching 80-90\nkmph gusting to 100 kmph is likely to\nprevail in the morning of 22nd\nbecoming 95-105 kmph gusting to 115\nkmph by morning of 23rd and further\n105-115 kmph gusting to 125 kmph in\nthe evening of 23rd October.\nThereafter, it is likely to decrease\ngradually becoming Gale wind speed\nreaching 85-95 kmph gusting to 115\nkmph and 70-80 kmph gusting to 90\nkmph in the morning of 25th October.', '']",UNCERTAIN_TABLE_IDENTITY,"UNCERTAIN_TABLE_IDENTITY: heading=content_fallback; missing_groups=['date', 'time', 'latitude', 'longitude', 'pressure', 'grade']; has_valid_row=False",HUMAN_REVIEW,False
