sample_id,storm_id,split,t0,grid_sat_t_minus_15h,grid_sat_t_minus_12h,grid_sat_t_minus_9h,grid_sat_t_minus_6h,grid_sat_t_minus_3h,grid_sat_t0,insat_t_minus_15h,insat_t_minus_12h,insat_t_minus_9h,insat_t_minus_6h,insat_t_minus_3h,insat_t0,insat_timestamps,timestamp_offsets_minutes,max_offset_minutes,mean_offset_minutes,channels,calibration_status,spatial_projection,spatial_shape,is_causal_verified,current_center_lat,current_center_lon,current_wind_kt,current_pressure_hpa,current_category,target_center_12h_lat,target_center_12h_lon,target_wind_12h_kt,target_pressure_12h_hpa,target_category_12h,has_target_12h,target_center_24h_lat,target_center_24h_lon,target_wind_24h_kt,target_pressure_24h_hpa,target_category_24h,has_target_24h,target_center_48h_lat,target_center_48h_lon,target_wind_48h_kt,target_pressure_48h_hpa,target_category_48h,has_target_48h
NIO_2022_UNNAMED_2_2_1_20220303_1800Z,NIO_2022_UNNAMED_2_2_1,TEST,2022-03-03T18:00:00Z,data/interim/gridsat/2022/gridsat_2022.03.03.03.npz,data/interim/gridsat/2022/gridsat_2022.03.03.06.npz,data/interim/gridsat/2022/gridsat_2022.03.03.09.npz,data/interim/gridsat/2022/gridsat_2022.03.03.12.npz,data/interim/gridsat/2022/gridsat_2022.03.03.15.npz,data/interim/gridsat/2022/gridsat_2022.03.03.18.npz,3DIMG_03MAR2022_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_03MAR2022_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_03MAR2022_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_03MAR2022_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_03MAR2022_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_03MAR2022_1800_L1C_ASIA_MER_V01R00.h5,"[""2022-03-03T03:00:00Z"", ""2022-03-03T06:00:00Z"", ""2022-03-03T09:00:00Z"", ""2022-03-03T12:00:00Z"", ""2022-03-03T15:00:00Z"", ""2022-03-03T18:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,7.8,83.1,25.0,1004.0,D,9.2,82.8,25.0,1003.0,D,True,10.3,82.6,30.0,1002.0,DD,True,11.5,82.4,25.0,1003.0,D,True
NIO_2022_UNNAMED_2_2_1_20220304_0000Z,NIO_2022_UNNAMED_2_2_1,TEST,2022-03-04T00:00:00Z,data/interim/gridsat/2022/gridsat_2022.03.03.09.npz,data/interim/gridsat/2022/gridsat_2022.03.03.12.npz,data/interim/gridsat/2022/gridsat_2022.03.03.15.npz,data/interim/gridsat/2022/gridsat_2022.03.03.18.npz,data/interim/gridsat/2022/gridsat_2022.03.03.21.npz,data/interim/gridsat/2022/gridsat_2022.03.04.00.npz,3DIMG_03MAR2022_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_03MAR2022_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_03MAR2022_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_03MAR2022_1900_L1C_ASIA_MER_V01R00.h5,3DIMG_03MAR2022_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_04MAR2022_0000_L1C_ASIA_MER_V01R00.h5,"[""2022-03-03T09:00:00Z"", ""2022-03-03T12:00:00Z"", ""2022-03-03T15:00:00Z"", ""2022-03-03T19:00:00Z"", ""2022-03-03T21:00:00Z"", ""2022-03-04T00:00:00Z""]","[0.0, 0.0, 0.0, 60.0, 0.0, 0.0]",60.0,10.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,8.5,83.0,25.0,1004.0,D,10.0,82.7,30.0,1002.0,DD,True,11.0,82.6,30.0,1002.0,DD,True,11.2,82.2,25.0,1004.0,D,True
NIO_2022_UNNAMED_2_9_1_20220814_0600Z,NIO_2022_UNNAMED_2_9_1,TEST,2022-08-14T06:00:00Z,data/interim/gridsat/2022/gridsat_2022.08.13.15.npz,data/interim/gridsat/2022/gridsat_2022.08.13.18.npz,data/interim/gridsat/2022/gridsat_2022.08.13.21.npz,data/interim/gridsat/2022/gridsat_2022.08.14.00.npz,data/interim/gridsat/2022/gridsat_2022.08.14.03.npz,data/interim/gridsat/2022/gridsat_2022.08.14.06.npz,3DIMG_13AUG2022_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_13AUG2022_1800_L1C_ASIA_MER_V01R00.h5,3DIMG_13AUG2022_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_14AUG2022_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_14AUG2022_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_14AUG2022_0600_L1C_ASIA_MER_V01R00.h5,"[""2022-08-13T15:00:00Z"", ""2022-08-13T18:00:00Z"", ""2022-08-13T21:00:00Z"", ""2022-08-14T00:00:00Z"", ""2022-08-14T03:00:00Z"", ""2022-08-14T06:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,21.8,87.5,25.0,994.0,D,22.2,84.0,25.0,994.0,D,True,22.8,81.1,25.0,994.0,D,True,24.9,76.1,20.0,995.0,D,True
NIO_2023_BIPARJOY_20230606_0000Z,NIO_2023_BIPARJOY,TEST,2023-06-06T00:00:00Z,data/interim/gridsat/2023/gridsat_2023.06.05.09.npz,data/interim/gridsat/2023/gridsat_2023.06.05.12.npz,data/interim/gridsat/2023/gridsat_2023.06.05.15.npz,data/interim/gridsat/2023/gridsat_2023.06.05.18.npz,data/interim/gridsat/2023/gridsat_2023.06.05.21.npz,data/interim/gridsat/2023/gridsat_2023.06.06.00.npz,3DIMG_05JUN2023_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_05JUN2023_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_05JUN2023_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_05JUN2023_1800_L1C_ASIA_MER_V01R00.h5,3DIMG_05JUN2023_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_0000_L1C_ASIA_MER_V01R00.h5,"[""2023-06-05T09:00:00Z"", ""2023-06-05T12:00:00Z"", ""2023-06-05T15:00:00Z"", ""2023-06-05T18:00:00Z"", ""2023-06-05T21:00:00Z"", ""2023-06-06T00:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,11.3,66.0,25.0,1000.0,D,12.1,66.0,35.0,998.0,CS,True,12.6,66.1,55.0,990.0,SCS,True,13.9,66.0,75.0,978.0,VSCS,True
NIO_2023_BIPARJOY_20230606_0300Z,NIO_2023_BIPARJOY,TEST,2023-06-06T03:00:00Z,data/interim/gridsat/2023/gridsat_2023.06.05.12.npz,data/interim/gridsat/2023/gridsat_2023.06.05.15.npz,data/interim/gridsat/2023/gridsat_2023.06.05.18.npz,data/interim/gridsat/2023/gridsat_2023.06.05.21.npz,data/interim/gridsat/2023/gridsat_2023.06.06.00.npz,data/interim/gridsat/2023/gridsat_2023.06.06.03.npz,3DIMG_05JUN2023_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_05JUN2023_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_05JUN2023_1800_L1C_ASIA_MER_V01R00.h5,3DIMG_05JUN2023_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_0300_L1C_ASIA_MER_V01R00.h5,"[""2023-06-05T12:00:00Z"", ""2023-06-05T15:00:00Z"", ""2023-06-05T18:00:00Z"", ""2023-06-05T21:00:00Z"", ""2023-06-06T00:00:00Z"", ""2023-06-06T03:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,11.5,66.0,25.0,1000.0,D,12.3,66.0,35.0,998.0,CS,True,12.7,66.2,60.0,988.0,SCS,True,14.0,66.0,75.0,978.0,VSCS,True
NIO_2023_BIPARJOY_20230606_0600Z,NIO_2023_BIPARJOY,TEST,2023-06-06T06:00:00Z,data/interim/gridsat/2023/gridsat_2023.06.05.15.npz,data/interim/gridsat/2023/gridsat_2023.06.05.18.npz,data/interim/gridsat/2023/gridsat_2023.06.05.21.npz,data/interim/gridsat/2023/gridsat_2023.06.06.00.npz,data/interim/gridsat/2023/gridsat_2023.06.06.03.npz,data/interim/gridsat/2023/gridsat_2023.06.06.06.npz,3DIMG_05JUN2023_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_05JUN2023_1800_L1C_ASIA_MER_V01R00.h5,3DIMG_05JUN2023_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_0600_L1C_ASIA_MER_V01R00.h5,"[""2023-06-05T15:00:00Z"", ""2023-06-05T18:00:00Z"", ""2023-06-05T21:00:00Z"", ""2023-06-06T00:00:00Z"", ""2023-06-06T03:00:00Z"", ""2023-06-06T06:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,11.9,66.0,30.0,999.0,DD,12.5,66.0,40.0,996.0,CS,True,12.8,66.3,65.0,983.0,VSCS,True,14.1,66.0,75.0,978.0,VSCS,True
NIO_2023_BIPARJOY_20230606_1200Z,NIO_2023_BIPARJOY,TEST,2023-06-06T12:00:00Z,data/interim/gridsat/2023/gridsat_2023.06.05.21.npz,data/interim/gridsat/2023/gridsat_2023.06.06.00.npz,data/interim/gridsat/2023/gridsat_2023.06.06.03.npz,data/interim/gridsat/2023/gridsat_2023.06.06.06.npz,data/interim/gridsat/2023/gridsat_2023.06.06.09.npz,data/interim/gridsat/2023/gridsat_2023.06.06.12.npz,3DIMG_05JUN2023_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_1200_L1C_ASIA_MER_V01R00.h5,"[""2023-06-05T21:00:00Z"", ""2023-06-06T00:00:00Z"", ""2023-06-06T03:00:00Z"", ""2023-06-06T06:00:00Z"", ""2023-06-06T09:00:00Z"", ""2023-06-06T12:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,12.1,66.0,35.0,998.0,CS,12.6,66.1,55.0,990.0,SCS,True,13.3,66.2,65.0,983.0,VSCS,True,14.4,66.0,75.0,978.0,VSCS,True
NIO_2023_BIPARJOY_20230606_1500Z,NIO_2023_BIPARJOY,TEST,2023-06-06T15:00:00Z,data/interim/gridsat/2023/gridsat_2023.06.06.00.npz,data/interim/gridsat/2023/gridsat_2023.06.06.03.npz,data/interim/gridsat/2023/gridsat_2023.06.06.06.npz,data/interim/gridsat/2023/gridsat_2023.06.06.09.npz,data/interim/gridsat/2023/gridsat_2023.06.06.12.npz,data/interim/gridsat/2023/gridsat_2023.06.06.15.npz,3DIMG_06JUN2023_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_1500_L1C_ASIA_MER_V01R00.h5,"[""2023-06-06T00:00:00Z"", ""2023-06-06T03:00:00Z"", ""2023-06-06T06:00:00Z"", ""2023-06-06T09:00:00Z"", ""2023-06-06T12:00:00Z"", ""2023-06-06T15:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,12.3,66.0,35.0,998.0,CS,12.7,66.2,60.0,988.0,SCS,True,13.4,66.2,65.0,983.0,VSCS,True,14.5,66.0,75.0,978.0,VSCS,True
NIO_2023_BIPARJOY_20230606_1800Z,NIO_2023_BIPARJOY,TEST,2023-06-06T18:00:00Z,data/interim/gridsat/2023/gridsat_2023.06.06.03.npz,data/interim/gridsat/2023/gridsat_2023.06.06.06.npz,data/interim/gridsat/2023/gridsat_2023.06.06.09.npz,data/interim/gridsat/2023/gridsat_2023.06.06.12.npz,data/interim/gridsat/2023/gridsat_2023.06.06.15.npz,data/interim/gridsat/2023/gridsat_2023.06.06.18.npz,3DIMG_06JUN2023_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_1800_L1C_ASIA_MER_V01R00.h5,"[""2023-06-06T03:00:00Z"", ""2023-06-06T06:00:00Z"", ""2023-06-06T09:00:00Z"", ""2023-06-06T12:00:00Z"", ""2023-06-06T15:00:00Z"", ""2023-06-06T18:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,12.5,66.0,40.0,996.0,CS,12.8,66.3,65.0,983.0,VSCS,True,13.6,66.0,70.0,980.0,VSCS,True,14.6,66.0,75.0,978.0,VSCS,True
NIO_2023_BIPARJOY_20230606_2100Z,NIO_2023_BIPARJOY,TEST,2023-06-06T21:00:00Z,data/interim/gridsat/2023/gridsat_2023.06.06.06.npz,data/interim/gridsat/2023/gridsat_2023.06.06.09.npz,data/interim/gridsat/2023/gridsat_2023.06.06.12.npz,data/interim/gridsat/2023/gridsat_2023.06.06.15.npz,data/interim/gridsat/2023/gridsat_2023.06.06.18.npz,data/interim/gridsat/2023/gridsat_2023.06.06.21.npz,3DIMG_06JUN2023_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_1800_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_2100_L1C_ASIA_MER_V01R00.h5,"[""2023-06-06T06:00:00Z"", ""2023-06-06T09:00:00Z"", ""2023-06-06T12:00:00Z"", ""2023-06-06T15:00:00Z"", ""2023-06-06T18:00:00Z"", ""2023-06-06T21:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,12.5,66.0,45.0,996.0,CS,13.1,66.3,65.0,983.0,VSCS,True,13.7,66.0,70.0,980.0,VSCS,True,14.6,66.0,75.0,978.0,VSCS,True
NIO_2023_BIPARJOY_20230607_0000Z,NIO_2023_BIPARJOY,TEST,2023-06-07T00:00:00Z,data/interim/gridsat/2023/gridsat_2023.06.06.09.npz,data/interim/gridsat/2023/gridsat_2023.06.06.12.npz,data/interim/gridsat/2023/gridsat_2023.06.06.15.npz,data/interim/gridsat/2023/gridsat_2023.06.06.18.npz,data/interim/gridsat/2023/gridsat_2023.06.06.21.npz,data/interim/gridsat/2023/gridsat_2023.06.07.00.npz,3DIMG_06JUN2023_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_1800_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0000_L1C_ASIA_MER_V01R00.h5,"[""2023-06-06T09:00:00Z"", ""2023-06-06T12:00:00Z"", ""2023-06-06T15:00:00Z"", ""2023-06-06T18:00:00Z"", ""2023-06-06T21:00:00Z"", ""2023-06-07T00:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,12.6,66.1,55.0,990.0,SCS,13.3,66.2,65.0,983.0,VSCS,True,13.9,66.0,75.0,978.0,VSCS,True,14.7,66.2,75.0,978.0,VSCS,True
NIO_2023_BIPARJOY_20230607_0300Z,NIO_2023_BIPARJOY,TEST,2023-06-07T03:00:00Z,data/interim/gridsat/2023/gridsat_2023.06.06.12.npz,data/interim/gridsat/2023/gridsat_2023.06.06.15.npz,data/interim/gridsat/2023/gridsat_2023.06.06.18.npz,data/interim/gridsat/2023/gridsat_2023.06.06.21.npz,data/interim/gridsat/2023/gridsat_2023.06.07.00.npz,data/interim/gridsat/2023/gridsat_2023.06.07.03.npz,3DIMG_06JUN2023_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_1800_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0300_L1C_ASIA_MER_V01R00.h5,"[""2023-06-06T12:00:00Z"", ""2023-06-06T15:00:00Z"", ""2023-06-06T18:00:00Z"", ""2023-06-06T21:00:00Z"", ""2023-06-07T00:00:00Z"", ""2023-06-07T03:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,12.7,66.2,60.0,988.0,SCS,13.4,66.2,65.0,983.0,VSCS,True,14.0,66.0,75.0,978.0,VSCS,True,14.8,66.4,70.0,980.0,VSCS,True
NIO_2023_BIPARJOY_20230607_0600Z,NIO_2023_BIPARJOY,TEST,2023-06-07T06:00:00Z,data/interim/gridsat/2023/gridsat_2023.06.06.15.npz,data/interim/gridsat/2023/gridsat_2023.06.06.18.npz,data/interim/gridsat/2023/gridsat_2023.06.06.21.npz,data/interim/gridsat/2023/gridsat_2023.06.07.00.npz,data/interim/gridsat/2023/gridsat_2023.06.07.03.npz,data/interim/gridsat/2023/gridsat_2023.06.07.06.npz,3DIMG_06JUN2023_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_1800_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0600_L1C_ASIA_MER_V01R00.h5,"[""2023-06-06T15:00:00Z"", ""2023-06-06T18:00:00Z"", ""2023-06-06T21:00:00Z"", ""2023-06-07T00:00:00Z"", ""2023-06-07T03:00:00Z"", ""2023-06-07T06:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,12.8,66.3,65.0,983.0,VSCS,13.6,66.0,70.0,980.0,VSCS,True,14.1,66.0,75.0,978.0,VSCS,True,15.0,66.6,70.0,980.0,VSCS,True
NIO_2023_BIPARJOY_20230607_0900Z,NIO_2023_BIPARJOY,TEST,2023-06-07T09:00:00Z,data/interim/gridsat/2023/gridsat_2023.06.06.18.npz,data/interim/gridsat/2023/gridsat_2023.06.06.21.npz,data/interim/gridsat/2023/gridsat_2023.06.07.00.npz,data/interim/gridsat/2023/gridsat_2023.06.07.03.npz,data/interim/gridsat/2023/gridsat_2023.06.07.06.npz,data/interim/gridsat/2023/gridsat_2023.06.07.09.npz,3DIMG_06JUN2023_1800_L1C_ASIA_MER_V01R00.h5,3DIMG_06JUN2023_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0900_L1C_ASIA_MER_V01R00.h5,"[""2023-06-06T18:00:00Z"", ""2023-06-06T21:00:00Z"", ""2023-06-07T00:00:00Z"", ""2023-06-07T03:00:00Z"", ""2023-06-07T06:00:00Z"", ""2023-06-07T09:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,13.1,66.3,65.0,983.0,VSCS,13.7,66.0,70.0,980.0,VSCS,True,14.3,66.0,75.0,978.0,VSCS,True,15.3,66.9,70.0,980.0,VSCS,True
NIO_2023_BIPARJOY_20230607_1200Z,NIO_2023_BIPARJOY,TEST,2023-06-07T12:00:00Z,data/interim/gridsat/2023/gridsat_2023.06.06.21.npz,data/interim/gridsat/2023/gridsat_2023.06.07.00.npz,data/interim/gridsat/2023/gridsat_2023.06.07.03.npz,data/interim/gridsat/2023/gridsat_2023.06.07.06.npz,data/interim/gridsat/2023/gridsat_2023.06.07.09.npz,data/interim/gridsat/2023/gridsat_2023.06.07.12.npz,3DIMG_06JUN2023_2100_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_1200_L1C_ASIA_MER_V01R00.h5,"[""2023-06-06T21:00:00Z"", ""2023-06-07T00:00:00Z"", ""2023-06-07T03:00:00Z"", ""2023-06-07T06:00:00Z"", ""2023-06-07T09:00:00Z"", ""2023-06-07T12:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,13.3,66.2,65.0,983.0,VSCS,13.9,66.0,75.0,978.0,VSCS,True,14.4,66.0,75.0,978.0,VSCS,True,15.5,67.1,65.0,982.0,VSCS,True
NIO_2023_BIPARJOY_20230607_1500Z,NIO_2023_BIPARJOY,TEST,2023-06-07T15:00:00Z,data/interim/gridsat/2023/gridsat_2023.06.07.00.npz,data/interim/gridsat/2023/gridsat_2023.06.07.03.npz,data/interim/gridsat/2023/gridsat_2023.06.07.06.npz,data/interim/gridsat/2023/gridsat_2023.06.07.09.npz,data/interim/gridsat/2023/gridsat_2023.06.07.12.npz,data/interim/gridsat/2023/gridsat_2023.06.07.15.npz,3DIMG_07JUN2023_0000_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_1500_L1C_ASIA_MER_V01R00.h5,"[""2023-06-07T00:00:00Z"", ""2023-06-07T03:00:00Z"", ""2023-06-07T06:00:00Z"", ""2023-06-07T09:00:00Z"", ""2023-06-07T12:00:00Z"", ""2023-06-07T15:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,13.4,66.2,65.0,983.0,VSCS,14.0,66.0,75.0,978.0,VSCS,True,14.5,66.0,75.0,978.0,VSCS,True,15.7,67.3,65.0,982.0,VSCS,True
NIO_2023_BIPARJOY_20230607_1800Z,NIO_2023_BIPARJOY,TEST,2023-06-07T18:00:00Z,data/interim/gridsat/2023/gridsat_2023.06.07.03.npz,data/interim/gridsat/2023/gridsat_2023.06.07.06.npz,data/interim/gridsat/2023/gridsat_2023.06.07.09.npz,data/interim/gridsat/2023/gridsat_2023.06.07.12.npz,data/interim/gridsat/2023/gridsat_2023.06.07.15.npz,data/interim/gridsat/2023/gridsat_2023.06.07.18.npz,3DIMG_07JUN2023_0300_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0600_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_0900_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_1200_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_1500_L1C_ASIA_MER_V01R00.h5,3DIMG_07JUN2023_1800_L1C_ASIA_MER_V01R00.h5,"[""2023-06-07T03:00:00Z"", ""2023-06-07T06:00:00Z"", ""2023-06-07T09:00:00Z"", ""2023-06-07T12:00:00Z"", ""2023-06-07T15:00:00Z"", ""2023-06-07T18:00:00Z""]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"IMG_TIR1,IMG_TIR2,IMG_WV",CALIBRATED_LUT_TEMPERATURE_KELVIN,Mercator_Remapped_0.07deg,572x929,True,13.6,66.0,70.0,980.0,VSCS,14.1,66.0,75.0,978.0,VSCS,True,14.6,66.0,75.0,978.0,VSCS,True,16.0,67.4,70.0,978.0,VSCS,True
