sample_id,storm_id,split,t0,frame_t_minus_15h,frame_t_minus_12h,frame_t_minus_9h,frame_t_minus_6h,frame_t_minus_3h,frame_t0,imd_lat_t0,imd_lon_t0,imd_wind_t0,imd_pressure_t0,imd_category_t0,imd_lat_12h,imd_lon_12h,wind_12h,pressure_12h,category_12h,imd_lat_24h,imd_lon_24h,wind_24h,pressure_24h,category_24h,imd_lat_48h,imd_lon_48h,wind_48h,pressure_48h,category_48h
NIO_2017_MORA_20170528_0300Z,NIO_2017_MORA,TRAIN,2017-05-28T03:00:00+00:00,data/interim/gridsat/2017/gridsat_2017.05.27.12.npz,data/interim/gridsat/2017/gridsat_2017.05.27.15.npz,data/interim/gridsat/2017/gridsat_2017.05.27.18.npz,data/interim/gridsat/2017/gridsat_2017.05.27.21.npz,data/interim/gridsat/2017/gridsat_2017.05.28.00.npz,data/interim/gridsat/2017/gridsat_2017.05.28.03.npz,14.5,89.5,25.0,998.0,D,16.0,91.0,35.0,994.0,CS,17.3,91.3,45.0,990.0,CS,21.8,91.9,60.0,978.0,SCS
NIO_2017_MORA_20170528_0600Z,NIO_2017_MORA,TRAIN,2017-05-28T06:00:00+00:00,data/interim/gridsat/2017/gridsat_2017.05.27.15.npz,data/interim/gridsat/2017/gridsat_2017.05.27.18.npz,data/interim/gridsat/2017/gridsat_2017.05.27.21.npz,data/interim/gridsat/2017/gridsat_2017.05.28.00.npz,data/interim/gridsat/2017/gridsat_2017.05.28.03.npz,data/interim/gridsat/2017/gridsat_2017.05.28.06.npz,15.0,90.0,25.0,997.0,D,16.3,91.2,35.0,994.0,CS,17.8,91.4,45.0,988.0,CS,22.8,91.9,55.0,982.0,SCS
NIO_2017_MORA_20170528_0900Z,NIO_2017_MORA,TRAIN,2017-05-28T09:00:00+00:00,data/interim/gridsat/2017/gridsat_2017.05.27.18.npz,data/interim/gridsat/2017/gridsat_2017.05.27.21.npz,data/interim/gridsat/2017/gridsat_2017.05.28.00.npz,data/interim/gridsat/2017/gridsat_2017.05.28.03.npz,data/interim/gridsat/2017/gridsat_2017.05.28.06.npz,data/interim/gridsat/2017/gridsat_2017.05.28.09.npz,15.4,90.5,30.0,996.0,DD,16.6,91.3,40.0,992.0,CS,18.3,91.5,45.0,986.0,CS,23.6,92.1,40.0,988.0,CS
NIO_2017_MORA_20170528_1200Z,NIO_2017_MORA,TRAIN,2017-05-28T12:00:00+00:00,data/interim/gridsat/2017/gridsat_2017.05.27.21.npz,data/interim/gridsat/2017/gridsat_2017.05.28.00.npz,data/interim/gridsat/2017/gridsat_2017.05.28.03.npz,data/interim/gridsat/2017/gridsat_2017.05.28.06.npz,data/interim/gridsat/2017/gridsat_2017.05.28.09.npz,data/interim/gridsat/2017/gridsat_2017.05.28.12.npz,15.7,90.7,30.0,995.0,DD,17.0,91.3,45.0,990.0,CS,18.6,91.5,50.0,984.0,SCS,24.2,92.2,30.0,990.0,DD
NIO_2017_MORA_20170528_1800Z,NIO_2017_MORA,TRAIN,2017-05-28T18:00:00+00:00,data/interim/gridsat/2017/gridsat_2017.05.28.03.npz,data/interim/gridsat/2017/gridsat_2017.05.28.06.npz,data/interim/gridsat/2017/gridsat_2017.05.28.09.npz,data/interim/gridsat/2017/gridsat_2017.05.28.12.npz,data/interim/gridsat/2017/gridsat_2017.05.28.15.npz,data/interim/gridsat/2017/gridsat_2017.05.28.18.npz,16.3,91.2,35.0,994.0,CS,17.8,91.4,45.0,988.0,CS,20.0,91.6,55.0,980.0,SCS,25.3,92.4,20.0,994.0,D
NIO_2017_OCKHI_20171129_0600Z,NIO_2017_OCKHI,TRAIN,2017-11-29T06:00:00+00:00,data/interim/gridsat/2017/gridsat_2017.11.28.15.npz,data/interim/gridsat/2017/gridsat_2017.11.28.18.npz,data/interim/gridsat/2017/gridsat_2017.11.28.21.npz,data/interim/gridsat/2017/gridsat_2017.11.29.00.npz,data/interim/gridsat/2017/gridsat_2017.11.29.03.npz,data/interim/gridsat/2017/gridsat_2017.11.29.06.npz,6.5,80.4,25.0,1004.0,D,6.3,79.2,25.0,1002.0,D,7.8,76.9,40.0,998.0,CS,9.0,73.4,60.0,989.0,SCS
NIO_2017_OCKHI_20171129_1200Z,NIO_2017_OCKHI,TRAIN,2017-11-29T12:00:00+00:00,data/interim/gridsat/2017/gridsat_2017.11.28.21.npz,data/interim/gridsat/2017/gridsat_2017.11.29.00.npz,data/interim/gridsat/2017/gridsat_2017.11.29.03.npz,data/interim/gridsat/2017/gridsat_2017.11.29.06.npz,data/interim/gridsat/2017/gridsat_2017.11.29.09.npz,data/interim/gridsat/2017/gridsat_2017.11.29.12.npz,6.2,80.0,25.0,1002.0,D,6.7,78.3,30.0,1000.0,DD,8.2,75.8,45.0,996.0,CS,9.2,72.8,65.0,986.0,VSCS
NIO_2017_OCKHI_20171129_1800Z,NIO_2017_OCKHI,TRAIN,2017-11-29T18:00:00+00:00,data/interim/gridsat/2017/gridsat_2017.11.29.03.npz,data/interim/gridsat/2017/gridsat_2017.11.29.06.npz,data/interim/gridsat/2017/gridsat_2017.11.29.09.npz,data/interim/gridsat/2017/gridsat_2017.11.29.12.npz,data/interim/gridsat/2017/gridsat_2017.11.29.15.npz,data/interim/gridsat/2017/gridsat_2017.11.29.18.npz,6.3,79.2,25.0,1002.0,D,7.8,76.9,40.0,998.0,CS,8.5,74.9,45.0,994.0,CS,9.4,72.1,70.0,982.0,VSCS
NIO_2017_UNNAMED_2_10_1_20171206_0600Z,NIO_2017_UNNAMED_2_10_1,TRAIN,2017-12-06T06:00:00+00:00,data/interim/gridsat/2017/gridsat_2017.12.05.15.npz,data/interim/gridsat/2017/gridsat_2017.12.05.18.npz,data/interim/gridsat/2017/gridsat_2017.12.05.21.npz,data/interim/gridsat/2017/gridsat_2017.12.06.00.npz,data/interim/gridsat/2017/gridsat_2017.12.06.03.npz,data/interim/gridsat/2017/gridsat_2017.12.06.06.npz,8.8,88.3,25.0,1004.0,D,10.0,88.0,25.0,1004.0,D,12.2,87.9,25.0,1004.0,D,15.5,86.7,30.0,1002.0,DD
NIO_2017_UNNAMED_2_10_1_20171206_1200Z,NIO_2017_UNNAMED_2_10_1,TRAIN,2017-12-06T12:00:00+00:00,data/interim/gridsat/2017/gridsat_2017.12.05.21.npz,data/interim/gridsat/2017/gridsat_2017.12.06.00.npz,data/interim/gridsat/2017/gridsat_2017.12.06.03.npz,data/interim/gridsat/2017/gridsat_2017.12.06.06.npz,data/interim/gridsat/2017/gridsat_2017.12.06.09.npz,data/interim/gridsat/2017/gridsat_2017.12.06.12.npz,9.8,88.0,25.0,1004.0,D,11.1,88.0,25.0,1004.0,D,12.8,87.7,25.0,1004.0,D,16.5,86.3,30.0,1002.0,DD
NIO_2017_UNNAMED_2_10_1_20171206_1800Z,NIO_2017_UNNAMED_2_10_1,TRAIN,2017-12-06T18:00:00+00:00,data/interim/gridsat/2017/gridsat_2017.12.06.03.npz,data/interim/gridsat/2017/gridsat_2017.12.06.06.npz,data/interim/gridsat/2017/gridsat_2017.12.06.09.npz,data/interim/gridsat/2017/gridsat_2017.12.06.12.npz,data/interim/gridsat/2017/gridsat_2017.12.06.15.npz,data/interim/gridsat/2017/gridsat_2017.12.06.18.npz,10.0,88.0,25.0,1004.0,D,12.2,87.9,25.0,1004.0,D,13.4,87.6,25.0,1004.0,D,18.0,86.2,25.0,1004.0,D
NIO_2017_UNNAMED_2_10_1_20171207_0000Z,NIO_2017_UNNAMED_2_10_1,TRAIN,2017-12-07T00:00:00+00:00,data/interim/gridsat/2017/gridsat_2017.12.06.09.npz,data/interim/gridsat/2017/gridsat_2017.12.06.12.npz,data/interim/gridsat/2017/gridsat_2017.12.06.15.npz,data/interim/gridsat/2017/gridsat_2017.12.06.18.npz,data/interim/gridsat/2017/gridsat_2017.12.06.21.npz,data/interim/gridsat/2017/gridsat_2017.12.07.00.npz,11.1,88.0,25.0,1004.0,D,12.8,87.7,25.0,1004.0,D,14.3,87.0,30.0,1002.0,DD,19.0,86.3,25.0,1004.0,D
NIO_2017_UNNAMED_2_10_1_20171207_0600Z,NIO_2017_UNNAMED_2_10_1,TRAIN,2017-12-07T06:00:00+00:00,data/interim/gridsat/2017/gridsat_2017.12.06.15.npz,data/interim/gridsat/2017/gridsat_2017.12.06.18.npz,data/interim/gridsat/2017/gridsat_2017.12.06.21.npz,data/interim/gridsat/2017/gridsat_2017.12.07.00.npz,data/interim/gridsat/2017/gridsat_2017.12.07.03.npz,data/interim/gridsat/2017/gridsat_2017.12.07.06.npz,12.2,87.9,25.0,1004.0,D,13.4,87.6,25.0,1004.0,D,15.5,86.7,30.0,1002.0,DD,19.5,86.7,25.0,1004.0,D
NIO_2018_DAYE_20180919_1800Z,NIO_2018_DAYE,TRAIN,2018-09-19T18:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.09.19.03.npz,data/interim/gridsat/2018/gridsat_2018.09.19.06.npz,data/interim/gridsat/2018/gridsat_2018.09.19.09.npz,data/interim/gridsat/2018/gridsat_2018.09.19.12.npz,data/interim/gridsat/2018/gridsat_2018.09.19.15.npz,data/interim/gridsat/2018/gridsat_2018.09.19.18.npz,17.4,88.8,25.0,996.0,D,17.6,86.8,30.0,995.0,DD,19.2,85.0,35.0,992.0,CS,21.4,78.7,25.0,996.0,D
NIO_2018_DAYE_20180920_0000Z,NIO_2018_DAYE,TRAIN,2018-09-20T00:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.09.19.09.npz,data/interim/gridsat/2018/gridsat_2018.09.19.12.npz,data/interim/gridsat/2018/gridsat_2018.09.19.15.npz,data/interim/gridsat/2018/gridsat_2018.09.19.18.npz,data/interim/gridsat/2018/gridsat_2018.09.19.21.npz,data/interim/gridsat/2018/gridsat_2018.09.20.00.npz,17.5,87.5,25.0,996.0,D,18.4,85.8,30.0,994.0,DD,20.0,83.7,30.0,994.0,DD,22.3,76.9,25.0,997.0,D
NIO_2018_DAYE_20180920_0300Z,NIO_2018_DAYE,TRAIN,2018-09-20T03:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.09.19.12.npz,data/interim/gridsat/2018/gridsat_2018.09.19.15.npz,data/interim/gridsat/2018/gridsat_2018.09.19.18.npz,data/interim/gridsat/2018/gridsat_2018.09.19.21.npz,data/interim/gridsat/2018/gridsat_2018.09.20.00.npz,data/interim/gridsat/2018/gridsat_2018.09.20.03.npz,17.5,87.0,30.0,995.0,DD,18.7,85.6,35.0,992.0,CS,20.5,82.5,30.0,994.0,DD,22.9,76.3,20.0,998.0,D
NIO_2018_DAYE_20180920_0600Z,NIO_2018_DAYE,TRAIN,2018-09-20T06:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.09.19.15.npz,data/interim/gridsat/2018/gridsat_2018.09.19.18.npz,data/interim/gridsat/2018/gridsat_2018.09.19.21.npz,data/interim/gridsat/2018/gridsat_2018.09.20.00.npz,data/interim/gridsat/2018/gridsat_2018.09.20.03.npz,data/interim/gridsat/2018/gridsat_2018.09.20.06.npz,17.6,86.8,30.0,995.0,DD,19.2,85.0,35.0,992.0,CS,21.0,81.4,30.0,995.0,DD,22.9,76.3,20.0,999.0,D
NIO_2018_LUBAN_20181006_1200Z,NIO_2018_LUBAN,TRAIN,2018-10-06T12:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.10.05.21.npz,data/interim/gridsat/2018/gridsat_2018.10.06.00.npz,data/interim/gridsat/2018/gridsat_2018.10.06.03.npz,data/interim/gridsat/2018/gridsat_2018.10.06.06.npz,data/interim/gridsat/2018/gridsat_2018.10.06.09.npz,data/interim/gridsat/2018/gridsat_2018.10.06.12.npz,11.3,66.9,25.0,1002.0,D,11.9,65.8,25.0,1002.0,D,12.1,64.3,30.0,1001.0,DD,12.5,61.0,45.0,996.0,CS
NIO_2018_LUBAN_20181006_1800Z,NIO_2018_LUBAN,TRAIN,2018-10-06T18:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.10.06.03.npz,data/interim/gridsat/2018/gridsat_2018.10.06.06.npz,data/interim/gridsat/2018/gridsat_2018.10.06.09.npz,data/interim/gridsat/2018/gridsat_2018.10.06.12.npz,data/interim/gridsat/2018/gridsat_2018.10.06.15.npz,data/interim/gridsat/2018/gridsat_2018.10.06.18.npz,11.6,66.5,25.0,1002.0,D,12.0,65.4,25.0,1002.0,D,12.2,63.5,30.0,1000.0,DD,12.7,60.5,45.0,994.0,CS
NIO_2018_LUBAN_20181007_0000Z,NIO_2018_LUBAN,TRAIN,2018-10-07T00:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.10.06.09.npz,data/interim/gridsat/2018/gridsat_2018.10.06.12.npz,data/interim/gridsat/2018/gridsat_2018.10.06.15.npz,data/interim/gridsat/2018/gridsat_2018.10.06.18.npz,data/interim/gridsat/2018/gridsat_2018.10.06.21.npz,data/interim/gridsat/2018/gridsat_2018.10.07.00.npz,11.9,65.8,25.0,1002.0,D,12.1,64.3,30.0,1001.0,DD,12.3,62.4,35.0,999.0,CS,12.9,60.2,45.0,994.0,CS
NIO_2018_LUBAN_20181007_0600Z,NIO_2018_LUBAN,TRAIN,2018-10-07T06:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.10.06.15.npz,data/interim/gridsat/2018/gridsat_2018.10.06.18.npz,data/interim/gridsat/2018/gridsat_2018.10.06.21.npz,data/interim/gridsat/2018/gridsat_2018.10.07.00.npz,data/interim/gridsat/2018/gridsat_2018.10.07.03.npz,data/interim/gridsat/2018/gridsat_2018.10.07.06.npz,12.0,65.4,25.0,1002.0,D,12.2,63.5,30.0,1000.0,DD,12.4,61.8,40.0,997.0,CS,13.1,60.1,45.0,994.0,CS
NIO_2018_LUBAN_20181007_1200Z,NIO_2018_LUBAN,TRAIN,2018-10-07T12:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.10.06.21.npz,data/interim/gridsat/2018/gridsat_2018.10.07.00.npz,data/interim/gridsat/2018/gridsat_2018.10.07.03.npz,data/interim/gridsat/2018/gridsat_2018.10.07.06.npz,data/interim/gridsat/2018/gridsat_2018.10.07.09.npz,data/interim/gridsat/2018/gridsat_2018.10.07.12.npz,12.1,64.3,30.0,1001.0,DD,12.3,62.4,35.0,999.0,CS,12.5,61.0,45.0,996.0,CS,13.3,59.7,55.0,990.0,SCS
NIO_2018_LUBAN_20181007_1800Z,NIO_2018_LUBAN,TRAIN,2018-10-07T18:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.10.07.03.npz,data/interim/gridsat/2018/gridsat_2018.10.07.06.npz,data/interim/gridsat/2018/gridsat_2018.10.07.09.npz,data/interim/gridsat/2018/gridsat_2018.10.07.12.npz,data/interim/gridsat/2018/gridsat_2018.10.07.15.npz,data/interim/gridsat/2018/gridsat_2018.10.07.18.npz,12.2,63.5,30.0,1000.0,DD,12.4,61.8,40.0,997.0,CS,12.7,60.5,45.0,994.0,CS,13.5,59.3,55.0,990.0,SCS
NIO_2018_LUBAN_20181008_0000Z,NIO_2018_LUBAN,TRAIN,2018-10-08T00:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.10.07.09.npz,data/interim/gridsat/2018/gridsat_2018.10.07.12.npz,data/interim/gridsat/2018/gridsat_2018.10.07.15.npz,data/interim/gridsat/2018/gridsat_2018.10.07.18.npz,data/interim/gridsat/2018/gridsat_2018.10.07.21.npz,data/interim/gridsat/2018/gridsat_2018.10.08.00.npz,12.3,62.4,35.0,999.0,CS,12.5,61.0,45.0,996.0,CS,12.9,60.2,45.0,994.0,CS,14.1,59.0,65.0,985.0,VSCS
NIO_2018_LUBAN_20181008_0300Z,NIO_2018_LUBAN,TRAIN,2018-10-08T03:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.10.07.12.npz,data/interim/gridsat/2018/gridsat_2018.10.07.15.npz,data/interim/gridsat/2018/gridsat_2018.10.07.18.npz,data/interim/gridsat/2018/gridsat_2018.10.07.21.npz,data/interim/gridsat/2018/gridsat_2018.10.08.00.npz,data/interim/gridsat/2018/gridsat_2018.10.08.03.npz,12.4,62.0,40.0,998.0,CS,12.6,60.8,45.0,996.0,CS,13.0,60.1,45.0,994.0,CS,14.1,59.0,65.0,984.0,VSCS
NIO_2018_LUBAN_20181008_0600Z,NIO_2018_LUBAN,TRAIN,2018-10-08T06:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.10.07.15.npz,data/interim/gridsat/2018/gridsat_2018.10.07.18.npz,data/interim/gridsat/2018/gridsat_2018.10.07.21.npz,data/interim/gridsat/2018/gridsat_2018.10.08.00.npz,data/interim/gridsat/2018/gridsat_2018.10.08.03.npz,data/interim/gridsat/2018/gridsat_2018.10.08.06.npz,12.4,61.8,40.0,997.0,CS,12.7,60.5,45.0,994.0,CS,13.1,60.1,45.0,994.0,CS,14.2,58.9,75.0,978.0,VSCS
NIO_2018_LUBAN_20181008_0900Z,NIO_2018_LUBAN,TRAIN,2018-10-08T09:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.10.07.18.npz,data/interim/gridsat/2018/gridsat_2018.10.07.21.npz,data/interim/gridsat/2018/gridsat_2018.10.08.00.npz,data/interim/gridsat/2018/gridsat_2018.10.08.03.npz,data/interim/gridsat/2018/gridsat_2018.10.08.06.npz,data/interim/gridsat/2018/gridsat_2018.10.08.09.npz,12.5,61.5,45.0,996.0,CS,12.8,60.2,45.0,994.0,CS,13.2,60.0,50.0,992.0,SCS,14.4,58.7,75.0,978.0,VSCS
NIO_2018_LUBAN_20181008_1200Z,NIO_2018_LUBAN,TRAIN,2018-10-08T12:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.10.07.21.npz,data/interim/gridsat/2018/gridsat_2018.10.08.00.npz,data/interim/gridsat/2018/gridsat_2018.10.08.03.npz,data/interim/gridsat/2018/gridsat_2018.10.08.06.npz,data/interim/gridsat/2018/gridsat_2018.10.08.09.npz,data/interim/gridsat/2018/gridsat_2018.10.08.12.npz,12.5,61.0,45.0,996.0,CS,12.9,60.2,45.0,994.0,CS,13.3,59.7,55.0,990.0,SCS,14.4,58.6,75.0,978.0,VSCS
NIO_2018_LUBAN_20181008_1500Z,NIO_2018_LUBAN,TRAIN,2018-10-08T15:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.10.08.00.npz,data/interim/gridsat/2018/gridsat_2018.10.08.03.npz,data/interim/gridsat/2018/gridsat_2018.10.08.06.npz,data/interim/gridsat/2018/gridsat_2018.10.08.09.npz,data/interim/gridsat/2018/gridsat_2018.10.08.12.npz,data/interim/gridsat/2018/gridsat_2018.10.08.15.npz,12.6,60.8,45.0,996.0,CS,13.0,60.1,45.0,994.0,CS,13.4,59.5,55.0,990.0,SCS,14.5,58.5,75.0,978.0,VSCS
NIO_2018_LUBAN_20181008_1800Z,NIO_2018_LUBAN,TRAIN,2018-10-08T18:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.10.08.03.npz,data/interim/gridsat/2018/gridsat_2018.10.08.06.npz,data/interim/gridsat/2018/gridsat_2018.10.08.09.npz,data/interim/gridsat/2018/gridsat_2018.10.08.12.npz,data/interim/gridsat/2018/gridsat_2018.10.08.15.npz,data/interim/gridsat/2018/gridsat_2018.10.08.18.npz,12.7,60.5,45.0,994.0,CS,13.1,60.1,45.0,994.0,CS,13.5,59.3,55.0,990.0,SCS,14.6,58.4,75.0,978.0,VSCS
NIO_2018_LUBAN_20181008_2100Z,NIO_2018_LUBAN,TRAIN,2018-10-08T21:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.10.08.06.npz,data/interim/gridsat/2018/gridsat_2018.10.08.09.npz,data/interim/gridsat/2018/gridsat_2018.10.08.12.npz,data/interim/gridsat/2018/gridsat_2018.10.08.15.npz,data/interim/gridsat/2018/gridsat_2018.10.08.18.npz,data/interim/gridsat/2018/gridsat_2018.10.08.21.npz,12.8,60.2,45.0,994.0,CS,13.2,60.0,50.0,992.0,SCS,13.6,59.1,60.0,988.0,SCS,14.6,58.4,75.0,978.0,VSCS
NIO_2018_MEKUNU_20180521_1200Z,NIO_2018_MEKUNU,TRAIN,2018-05-21T12:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.05.20.21.npz,data/interim/gridsat/2018/gridsat_2018.05.21.00.npz,data/interim/gridsat/2018/gridsat_2018.05.21.03.npz,data/interim/gridsat/2018/gridsat_2018.05.21.06.npz,data/interim/gridsat/2018/gridsat_2018.05.21.09.npz,data/interim/gridsat/2018/gridsat_2018.05.21.12.npz,8.5,58.5,25.0,1004.0,D,9.0,57.5,25.0,1002.0,D,10.2,56.8,35.0,998.0,CS,12.0,55.9,65.0,978.0,VSCS
NIO_2018_MEKUNU_20180521_1800Z,NIO_2018_MEKUNU,TRAIN,2018-05-21T18:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.05.21.03.npz,data/interim/gridsat/2018/gridsat_2018.05.21.06.npz,data/interim/gridsat/2018/gridsat_2018.05.21.09.npz,data/interim/gridsat/2018/gridsat_2018.05.21.12.npz,data/interim/gridsat/2018/gridsat_2018.05.21.15.npz,data/interim/gridsat/2018/gridsat_2018.05.21.18.npz,8.7,58.0,25.0,1003.0,D,9.5,57.0,30.0,1000.0,DD,10.7,56.4,40.0,996.0,CS,12.5,55.8,70.0,976.0,VSCS
NIO_2018_MEKUNU_20180522_0000Z,NIO_2018_MEKUNU,TRAIN,2018-05-22T00:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.05.21.09.npz,data/interim/gridsat/2018/gridsat_2018.05.21.12.npz,data/interim/gridsat/2018/gridsat_2018.05.21.15.npz,data/interim/gridsat/2018/gridsat_2018.05.21.18.npz,data/interim/gridsat/2018/gridsat_2018.05.21.21.npz,data/interim/gridsat/2018/gridsat_2018.05.22.00.npz,9.0,57.5,25.0,1002.0,D,10.2,56.8,35.0,998.0,CS,11.0,56.0,45.0,994.0,CS,13.0,55.6,70.0,974.0,VSCS
NIO_2018_MEKUNU_20180522_0300Z,NIO_2018_MEKUNU,TRAIN,2018-05-22T03:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.05.21.12.npz,data/interim/gridsat/2018/gridsat_2018.05.21.15.npz,data/interim/gridsat/2018/gridsat_2018.05.21.18.npz,data/interim/gridsat/2018/gridsat_2018.05.21.21.npz,data/interim/gridsat/2018/gridsat_2018.05.22.00.npz,data/interim/gridsat/2018/gridsat_2018.05.22.03.npz,9.2,57.2,30.0,1001.0,DD,10.5,56.7,35.0,998.0,CS,11.2,55.9,55.0,984.0,SCS,13.3,55.4,75.0,972.0,VSCS
NIO_2018_MEKUNU_20180522_0600Z,NIO_2018_MEKUNU,TRAIN,2018-05-22T06:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.05.21.15.npz,data/interim/gridsat/2018/gridsat_2018.05.21.18.npz,data/interim/gridsat/2018/gridsat_2018.05.21.21.npz,data/interim/gridsat/2018/gridsat_2018.05.22.00.npz,data/interim/gridsat/2018/gridsat_2018.05.22.03.npz,data/interim/gridsat/2018/gridsat_2018.05.22.06.npz,9.5,57.0,30.0,1000.0,DD,10.7,56.4,40.0,996.0,CS,11.4,55.9,60.0,980.0,SCS,13.7,55.3,80.0,970.0,VSCS
NIO_2018_MEKUNU_20180522_1200Z,NIO_2018_MEKUNU,TRAIN,2018-05-22T12:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.05.21.21.npz,data/interim/gridsat/2018/gridsat_2018.05.22.00.npz,data/interim/gridsat/2018/gridsat_2018.05.22.03.npz,data/interim/gridsat/2018/gridsat_2018.05.22.06.npz,data/interim/gridsat/2018/gridsat_2018.05.22.09.npz,data/interim/gridsat/2018/gridsat_2018.05.22.12.npz,10.2,56.8,35.0,998.0,CS,11.0,56.0,45.0,994.0,CS,12.0,55.9,65.0,978.0,VSCS,14.3,55.2,80.0,970.0,VSCS
NIO_2018_MEKUNU_20180522_1500Z,NIO_2018_MEKUNU,TRAIN,2018-05-22T15:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.05.22.00.npz,data/interim/gridsat/2018/gridsat_2018.05.22.03.npz,data/interim/gridsat/2018/gridsat_2018.05.22.06.npz,data/interim/gridsat/2018/gridsat_2018.05.22.09.npz,data/interim/gridsat/2018/gridsat_2018.05.22.12.npz,data/interim/gridsat/2018/gridsat_2018.05.22.15.npz,10.5,56.7,35.0,998.0,CS,11.2,55.9,55.0,984.0,SCS,12.3,55.9,70.0,976.0,VSCS,14.6,55.1,80.0,970.0,VSCS
NIO_2018_MEKUNU_20180522_1800Z,NIO_2018_MEKUNU,TRAIN,2018-05-22T18:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.05.22.03.npz,data/interim/gridsat/2018/gridsat_2018.05.22.06.npz,data/interim/gridsat/2018/gridsat_2018.05.22.09.npz,data/interim/gridsat/2018/gridsat_2018.05.22.12.npz,data/interim/gridsat/2018/gridsat_2018.05.22.15.npz,data/interim/gridsat/2018/gridsat_2018.05.22.18.npz,10.7,56.4,40.0,996.0,CS,11.4,55.9,60.0,980.0,SCS,12.5,55.8,70.0,976.0,VSCS,14.9,54.9,80.0,970.0,VSCS
NIO_2018_MEKUNU_20180522_2100Z,NIO_2018_MEKUNU,TRAIN,2018-05-22T21:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.05.22.06.npz,data/interim/gridsat/2018/gridsat_2018.05.22.09.npz,data/interim/gridsat/2018/gridsat_2018.05.22.12.npz,data/interim/gridsat/2018/gridsat_2018.05.22.15.npz,data/interim/gridsat/2018/gridsat_2018.05.22.18.npz,data/interim/gridsat/2018/gridsat_2018.05.22.21.npz,10.8,56.2,40.0,996.0,CS,11.8,55.9,65.0,978.0,VSCS,12.8,55.7,70.0,976.0,VSCS,15.1,54.7,80.0,970.0,VSCS
NIO_2018_MEKUNU_20180523_0000Z,NIO_2018_MEKUNU,TRAIN,2018-05-23T00:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.05.22.09.npz,data/interim/gridsat/2018/gridsat_2018.05.22.12.npz,data/interim/gridsat/2018/gridsat_2018.05.22.15.npz,data/interim/gridsat/2018/gridsat_2018.05.22.18.npz,data/interim/gridsat/2018/gridsat_2018.05.22.21.npz,data/interim/gridsat/2018/gridsat_2018.05.23.00.npz,11.0,56.0,45.0,994.0,CS,12.0,55.9,65.0,978.0,VSCS,13.0,55.6,70.0,974.0,VSCS,15.2,54.5,85.0,968.0,VSCS
NIO_2018_MEKUNU_20180523_0300Z,NIO_2018_MEKUNU,TRAIN,2018-05-23T03:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.05.22.12.npz,data/interim/gridsat/2018/gridsat_2018.05.22.15.npz,data/interim/gridsat/2018/gridsat_2018.05.22.18.npz,data/interim/gridsat/2018/gridsat_2018.05.22.21.npz,data/interim/gridsat/2018/gridsat_2018.05.23.00.npz,data/interim/gridsat/2018/gridsat_2018.05.23.03.npz,11.2,55.9,55.0,984.0,SCS,12.3,55.9,70.0,976.0,VSCS,13.3,55.4,75.0,972.0,VSCS,15.4,54.5,90.0,964.0,ESCS
NIO_2018_MEKUNU_20180523_0600Z,NIO_2018_MEKUNU,TRAIN,2018-05-23T06:00:00+00:00,data/interim/gridsat/2018/gridsat_2018.05.22.15.npz,data/interim/gridsat/2018/gridsat_2018.05.22.18.npz,data/interim/gridsat/2018/gridsat_2018.05.22.21.npz,data/interim/gridsat/2018/gridsat_2018.05.23.00.npz,data/interim/gridsat/2018/gridsat_2018.05.23.03.npz,data/interim/gridsat/2018/gridsat_2018.05.23.06.npz,11.4,55.9,60.0,980.0,SCS,12.5,55.8,70.0,976.0,VSCS,13.7,55.3,80.0,970.0,VSCS,15.8,54.4,90.0,964.0,ESCS
